event_date,event_name,event_url,fight_url,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_name,b_name,r_rd1_kd,b_rd1_kd,r_rd1_sig_str,r_rd1_sig_str_att,b_rd1_sig_str,b_rd1_sig_str_att,r_rd1_str,r_rd1_str_att,b_rd1_str,b_rd1_str_att,r_rd1_td,r_rd1_td_att,b_rd1_td,b_rd1_td_att,r_rd1_sub_att,b_rd1_sub_att,r_rd1_rev,b_rd1_rev,r_rd1_ctrl_sec,b_rd1_ctrl_sec,r_rd1_head,r_rd1_head_att,b_rd1_head,b_rd1_head_att,r_rd1_body,r_rd1_body_att,b_rd1_body,b_rd1_body_att,r_rd1_leg,r_rd1_leg_att,b_rd1_leg,b_rd1_leg_att,r_rd1_distance,r_rd1_distance_att,b_rd1_distance,b_rd1_distance_att,r_rd1_clinch,r_rd1_clinch_att,b_rd1_clinch,b_rd1_clinch_att,r_rd1_ground,r_rd1_ground_att,b_rd1_ground,b_rd1_ground_att,r_rd2_kd,b_rd2_kd,r_rd2_sig_str,r_rd2_sig_str_att,b_rd2_sig_str,b_rd2_sig_str_att,r_rd2_str,r_rd2_str_att,b_rd2_str,b_rd2_str_att,r_rd2_td,r_rd2_td_att,b_rd2_td,b_rd2_td_att,r_rd2_sub_att,b_rd2_sub_att,r_rd2_rev,b_rd2_rev,r_rd2_ctrl_sec,b_rd2_ctrl_sec,r_rd2_head,r_rd2_head_att,b_rd2_head,b_rd2_head_att,r_rd2_body,r_rd2_body_att,b_rd2_body,b_rd2_body_att,r_rd2_leg,r_rd2_leg_att,b_rd2_leg,b_rd2_leg_att,r_rd2_distance,r_rd2_distance_att,b_rd2_distance,b_rd2_distance_att,r_rd2_clinch,r_rd2_clinch_att,b_rd2_clinch,b_rd2_clinch_att,r_rd2_ground,r_rd2_ground_att,b_rd2_ground,b_rd2_ground_att,r_rd3_kd,b_rd3_kd,r_rd3_sig_str,r_rd3_sig_str_att,b_rd3_sig_str,b_rd3_sig_str_att,r_rd3_str,r_rd3_str_att,b_rd3_str,b_rd3_str_att,r_rd3_td,r_rd3_td_att,b_rd3_td,b_rd3_td_att,r_rd3_sub_att,b_rd3_sub_att,r_rd3_rev,b_rd3_rev,r_rd3_ctrl_sec,b_rd3_ctrl_sec,r_rd3_head,r_rd3_head_att,b_rd3_head,b_rd3_head_att,r_rd3_body,r_rd3_body_att,b_rd3_body,b_rd3_body_att,r_rd3_leg,r_rd3_leg_att,b_rd3_leg,b_rd3_leg_att,r_rd3_distance,r_rd3_distance_att,b_rd3_distance,b_rd3_distance_att,r_rd3_clinch,r_rd3_clinch_att,b_rd3_clinch,b_rd3_clinch_att,r_rd3_ground,r_rd3_ground_att,b_rd3_ground,b_rd3_ground_att,r_rd4_kd,b_rd4_kd,r_rd4_sig_str,r_rd4_sig_str_att,b_rd4_sig_str,b_rd4_sig_str_att,r_rd4_str,r_rd4_str_att,b_rd4_str,b_rd4_str_att,r_rd4_td,r_rd4_td_att,b_rd4_td,b_rd4_td_att,r_rd4_sub_att,b_rd4_sub_att,r_rd4_rev,b_rd4_rev,r_rd4_ctrl_sec,b_rd4_ctrl_sec,r_rd4_head,r_rd4_head_att,b_rd4_head,b_rd4_head_att,r_rd4_body,r_rd4_body_att,b_rd4_body,b_rd4_body_att,r_rd4_leg,r_rd4_leg_att,b_rd4_leg,b_rd4_leg_att,r_rd4_distance,r_rd4_distance_att,b_rd4_distance,b_rd4_distance_att,r_rd4_clinch,r_rd4_clinch_att,b_rd4_clinch,b_rd4_clinch_att,r_rd4_ground,r_rd4_ground_att,b_rd4_ground,b_rd4_ground_att,r_rd5_kd,b_rd5_kd,r_rd5_sig_str,r_rd5_sig_str_att,b_rd5_sig_str,b_rd5_sig_str_att,r_rd5_str,r_rd5_str_att,b_rd5_str,b_rd5_str_att,r_rd5_td,r_rd5_td_att,b_rd5_td,b_rd5_td_att,r_rd5_sub_att,b_rd5_sub_att,r_rd5_rev,b_rd5_rev,r_rd5_ctrl_sec,b_rd5_ctrl_sec,r_rd5_head,r_rd5_head_att,b_rd5_head,b_rd5_head_att,r_rd5_body,r_rd5_body_att,b_rd5_body,b_rd5_body_att,r_rd5_leg,r_rd5_leg_att,b_rd5_leg,b_rd5_leg_att,r_rd5_distance,r_rd5_distance_att,b_rd5_distance,b_rd5_distance_att,r_rd5_clinch,r_rd5_clinch_att,b_rd5_clinch,b_rd5_clinch_att,r_rd5_ground,r_rd5_ground_att,b_rd5_ground,b_rd5_ground_att
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/8fbdde20b712b8da,"Denver, Colorado, USA",Patrick Smith,Johnny Rhodes,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,67,67,74,72,2,,,,,,,Orthodox,Orthodox,225,210,15,8/28/1963,None,30,,,5,4,1,12,9,3,0.42,0.44,-0.02,5,4,1,12,9,3,0.42,0.44,-0.02,0,0,0,0.2,0.5,-0.3,0.4,0,0.4,0.4,0.5,-0.1,0.6,1,-0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Patrick Smith,Johnny Rhodes,0,0,5,12,4,9,5,12,4,9,0,0,0,0,1,0,0,0,0,0,1,4,2,5,2,2,0,0,2,6,2,4,3,10,4,9,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/5655639baecd8f6a,"Denver, Colorado, USA",Royce Gracie,Jason DeLucia,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,67,67,73,71,2,,,,,,,Southpaw,Southpaw,175,190,-15,12/12/1966,7/24/1969,27,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.33,0.34,0,0.34,0.33,0,0.33,0.33,0,0.33,0.34,0,0.34,0.33,0,0.33,0,1,-1,0,1,-1,0,1,-1,1,0,1,1,0,1,0,0,0,Royce Gracie,Jason DeLucia,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/c4aa04781989699e,"Denver, Colorado, USA",Remco Pardoel,Orlando Wiet,Catch Weight,Men,3,0,John McCarthy,Red,KO/TKO,1,89,89,75,70,5,,,,,,,Southpaw,Southpaw,260,170,90,5/23/1969,10/24/1965,24,28,-4,7,1,6,7,2,5,1,0.5,0.5,7,5,2,7,7,0,1,0.71,0.29,0,0,0,1,0,1,0,0,0,0,1,-1,0,1,-1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Remco Pardoel,Orlando Wiet,0,0,7,7,1,2,7,7,5,7,1,1,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/b72acedda7ddc006,"Denver, Colorado, USA",Johnny Rhodes,Fred Ettish,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,187,187,72,72,0,,,,,,,Orthodox,Southpaw,210,180,30,None,10/12/1955,,38,,13,4,9,29,7,22,0.45,0.57,-0.12,21,7,14,38,11,27,0.55,0.64,-0.09,1,0,1,0.92,0,0.92,0,0.5,-0.5,0.07,0.5,-0.43,0.23,1,-0.77,0.07,0,0.07,0.69,0,0.69,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Johnny Rhodes,Fred Ettish,1,0,13,29,4,7,21,38,7,11,0,0,0,0,1,0,0,0,0,0,12,28,0,1,0,0,2,4,1,1,2,2,3,6,4,7,1,2,0,0,9,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/8ea72cf82fac07f6,"Denver, Colorado, USA",Patrick Smith,Scott Morris,Catch Weight,Men,3,0,John McCarthy,Red,KO/TKO,1,30,30,74,70,4,,,,,,,Orthodox,Orthodox,225,210,15,8/28/1963,None,30,,,13,0,13,17,0,17,0.76,0,0.76,19,0,19,25,0,25,0.76,0,0.76,0,0,0,0.92,0,0.92,0.07,0,0.07,0,0,0,0,0,0,0.07,0,0.07,0.92,0,0.92,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,Patrick Smith,Scott Morris,0,0,13,17,0,0,19,25,0,0,0,0,0,1,0,0,0,0,0,0,12,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/fcd8e8ec45eb6b9f,"Denver, Colorado, USA",Royce Gracie,Minoki Ichihara,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,308,308,73,67,6,,,,,,,Southpaw,Orthodox,175,178,-3,12/12/1966,6/30/1968,27,25,2,2,3,-1,4,7,-3,0.5,0.43,0.07,110,12,98,114,16,98,0.96,0.75,0.21,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,-1,1,0,1,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,Royce Gracie,Minoki Ichihara,0,0,2,4,3,7,110,114,12,16,1,1,0,0,2,0,0,0,0,0,0,0,3,6,0,0,0,0,2,4,0,1,2,4,0,2,0,0,0,0,0,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/c53325be8ce33b8b,"Denver, Colorado, USA",Jason DeLucia,Scott Baker,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,401,401,71,72,-1,,,,,,,Southpaw,,190,210,-20,7/24/1969,None,24,,,3,0,3,5,2,3,0.6,0,0.6,20,14,6,25,23,2,0.8,0.61,0.19,0,0,0,0.33,0,0.33,0.33,0,0.33,0.33,0,0.33,0.66,0,0.66,0,0,0,0.33,0,0.33,0,1,-1,1,1,0,0,1,-1,5,0,5,4,2,2,0,0,0,Jason DeLucia,Scott Baker,0,0,3,5,0,2,20,25,14,23,0,1,1,1,5,0,4,2,0,0,1,2,0,2,1,2,0,0,1,1,0,0,2,4,0,2,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/17ee4caf06981b81,"Denver, Colorado, USA",Remco Pardoel,Alberta Cerra Leon,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,591,591,75,68,7,,,,,,,Southpaw,,260,238,22,5/23/1969,None,24,,,4,1,3,6,3,3,0.67,0.33,0.34,20,9,11,22,11,11,0.91,0.82,0.09,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Remco Pardoel,Alberta Cerra Leon,0,0,4,6,1,3,20,22,9,11,1,1,0,0,1,0,0,0,0,0,4,5,1,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/3b020d4914b44fc8,"Denver, Colorado, USA",Orlando Wiet,Robert Lucarelli,Catch Weight,Men,3,0,John McCarthy,Red,KO/TKO,1,170,170,70,74,-4,,,,,,,Southpaw,,170,245,-75,10/24/1965,None,28,,,8,2,6,12,6,6,0.67,0.33,0.34,11,2,9,15,6,9,0.73,0.33,0.4,0,0,0,0.87,0.5,0.37,0.12,0,0.12,0,0.5,-0.5,0.12,1,-0.88,0,0,0,0.87,0,0.87,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,Orlando Wiet,Robert Lucarelli,0,0,8,12,2,6,11,15,2,6,0,0,1,1,0,1,0,0,0,0,7,11,1,2,1,1,0,1,0,0,1,3,1,3,2,6,0,0,0,0,7,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/d917c8c7461b9831,"Denver, Colorado, USA",Frank Hamaker,Thaddeus Luster,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,292,292,,75,,,,,,,,,,,210,,None,None,,,,2,0,2,3,0,3,0.67,0,0.67,14,0,14,15,0,15,0.93,0,0.93,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,1,0,1,1,1,0,1,0,1,3,0,3,1,0,1,0,0,0,Frank Hamaker,Thaddeus Luster,0,0,2,3,0,0,14,15,0,0,1,1,0,1,3,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/ccee020be2e8d9f6,"Denver, Colorado, USA",Johnny Rhodes,David Levicki,Catch Weight,Men,3,0,John McCarthy,Red,KO/TKO,1,733,733,72,77,-5,,,,,,,Orthodox,,210,275,-65,None,None,,,,11,4,7,17,5,12,0.65,0.8,-0.15,74,95,-21,86,102,-16,0.86,0.93,-0.07,0,0,0,0.81,1,-0.19,0.09,0,0.09,0.09,0,0.09,0.09,0.25,-0.16,0.09,0.5,-0.41,0.81,0.25,0.56,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Johnny Rhodes,David Levicki,0,0,11,17,4,5,74,86,95,102,1,1,0,0,0,0,0,0,0,0,9,15,4,5,1,1,0,0,1,1,0,0,1,1,1,2,1,1,2,2,9,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/4b9ae533ccb3fcdf,"Denver, Colorado, USA",Patrick Smith,Ray Wizard,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,58,58,74,,,,,,,,,Orthodox,,225,,,8/28/1963,None,30,,,1,1,0,1,1,0,1,1,0,1,2,-1,1,2,-1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,1,-1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Patrick Smith,Ray Wizard,0,0,1,1,1,1,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1994,UFC 2: No Way Out,http://ufcstats.com/event-details/a6a9ab5a824e8f66,http://ufcstats.com/fight-details/4acab67848e78327,"Denver, Colorado, USA",Scott Morris,Sean Daugherty,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,20,20,70,72,-2,,,,,,,Orthodox,,210,175,35,None,12/4/1975,,18,,1,0,1,1,4,-3,1,0,1,2,1,1,2,5,-3,1,0.2,0.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Scott Morris,Sean Daugherty,0,0,1,1,0,4,2,2,1,5,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1994,UFC 3: The American Dream,http://ufcstats.com/event-details/1a49e0670dfaca31,http://ufcstats.com/fight-details/323f543eb8abdb36,"Charlotte, North Carolina, USA",Steve Jennum,Harold Howard,Catch Weight,Men,3,1,John McCarthy,Red,KO/TKO,1,87,87,70,74,-4,,,,,,,Orthodox,Orthodox,215,240,-25,9/23/1963,None,30,,,6,2,4,11,6,5,0.55,0.33,0.22,7,3,4,13,7,6,0.54,0.43,0.11,0,0,0,1,1,0,0,0,0,0,0,0,0.16,0.5,-0.34,0,0.5,-0.5,0.83,0,0.83,1,0,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,Steve Jennum,Harold Howard,0,0,6,11,2,6,7,13,3,7,1,1,0,0,0,1,0,0,0,0,6,11,2,6,0,0,0,0,0,0,0,0,1,2,1,4,0,0,1,1,5,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1994,UFC 3: The American Dream,http://ufcstats.com/event-details/1a49e0670dfaca31,http://ufcstats.com/fight-details/5167a5aec41f8b6d,"Charlotte, North Carolina, USA",Ken Shamrock,Felix Lee Mitchell,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,274,274,73,,,72,,,0.99,,,Orthodox,Orthodox,205,,,2/11/1964,None,30,,,4,3,1,4,3,1,1,1,0,7,21,-14,7,22,-15,1,0.95,0.05,0,0,0,0.25,0,0.25,0.5,0.33,0.17,0.25,0.66,-0.41,0,0,0,0.75,1,-0.25,0.25,0,0.25,1,0,1,2,0,2,0.5,0,0.5,1,0,1,0,0,0,0,0,0,Ken Shamrock,Felix Lee Mitchell,0,0,4,4,3,3,7,7,21,22,1,2,0,0,1,0,0,0,0,0,1,1,0,0,2,2,1,1,1,1,2,2,0,0,0,0,3,3,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1994,UFC 3: The American Dream,http://ufcstats.com/event-details/1a49e0670dfaca31,http://ufcstats.com/fight-details/f65b000b7e450bcf,"Charlotte, North Carolina, USA",Royce Gracie,Kimo Leopoldo,Catch Weight,Men,3,0,John McCarthy,Red,Submission,1,280,280,73,75,-2,,,,,,,Southpaw,Orthodox,175,235,-60,12/12/1966,1/5/1968,27,26,1,2,6,-4,6,9,-3,0.33,0.67,-0.34,17,6,11,21,10,11,0.81,0.6,0.21,0,0,0,0.5,0.5,0,0,0.33,-0.33,0.5,0.16,0.34,0,0,0,1,0.5,0.5,0,0.5,-0.5,0,1,-1,2,1,1,0,1,-1,1,0,1,1,1,0,0,0,0,Royce Gracie,Kimo Leopoldo,0,0,2,6,6,9,17,21,6,10,0,2,1,1,1,0,1,1,0,0,1,1,3,6,0,2,2,2,1,3,1,1,0,0,0,1,2,6,3,3,0,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1994,UFC 3: The American Dream,http://ufcstats.com/event-details/1a49e0670dfaca31,http://ufcstats.com/fight-details/ca837b002a318766,"Charlotte, North Carolina, USA",Harold Howard,Roland Payne,Catch Weight,Men,3,0,John McCarthy,Red,KO/TKO,1,46,46,74,69,5,,,,,,,Orthodox,Orthodox,240,205,35,None,None,,,,9,3,6,12,4,8,0.75,0.75,0,12,3,9,15,4,11,0.8,0.75,0.05,1,0,1,1,0,1,0,0.66,-0.66,0,0.33,-0.33,0.11,0.66,-0.55,0.44,0.33,0.11,0.44,0,0.44,0,1,-1,1,2,-1,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,Harold Howard,Roland Payne,1,0,9,12,3,4,12,15,3,4,0,1,1,2,0,0,0,0,0,0,9,12,0,0,0,0,2,2,0,0,1,2,1,4,2,2,4,4,1,2,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1994,UFC 3: The American Dream,http://ufcstats.com/event-details/1a49e0670dfaca31,http://ufcstats.com/fight-details/56315d5ac11594a5,"Charlotte, North Carolina, USA",Ken Shamrock,Christophe Leninger,Catch Weight,Men,3,0,John McCarthy,Red,KO/TKO,1,289,289,73,72,1,72,,,0.99,,,Orthodox,Southpaw,205,200,5,2/11/1964,None,30,,,8,1,7,9,2,7,0.89,0.5,0.39,16,21,-5,20,23,-3,0.8,0.91,-0.11,0,0,0,0.62,1,-0.38,0.37,0,0.37,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Ken Shamrock,Christophe Leninger,0,0,8,9,1,2,16,20,21,23,1,1,0,0,0,0,0,0,0,0,5,6,1,2,3,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
